127.0.0.1 - - [09/Jul/2025:11:37:25 +0200] "GET /cadenza/bundles/src_ui_label-with-icon_label-with-icon_ts-src_ui_select_select_ts-packages_lib_src_scroll-sha-d40238.v_f3572c07514c22f0.css.map HTTP/1.1" 200 50060
127.0.0.1 - - [09/Jul/2025:11:37:25 +0200] "GET /cadenza/bundles/workbook-partial.v_c442218e1cec2ede.css.map HTTP/1.1" 200 18545
127.0.0.1 - - [09/Jul/2025:11:37:25 +0200] "GET /cadenza/bundles/src_cadenza_workbook_worksheet_worksheet_ts-src_cadenza_workbook_selection-cart_selection-cart_css.v_a56586e353e8742e.css.map HTTP/1.1" 200 32909
127.0.0.1 - - [09/Jul/2025:11:37:26 +0200] "GET /cadenza/bundles/src_cadenza_ui_srs-picker_srs-picker_ts-src_cadenza_workbook_view_map_map-view_ts-src_ui_scal-f9196c.v_0126533fb26eafbd.css.map HTTP/1.1" 200 106485
127.0.0.1 - - [09/Jul/2025:11:37:27 +0200] "GET /cadenza/bundles/src_cadenza_workbook_map_workbook-layer-icon-utils_ts-src_cadenza_workbook_view_view_ts-src_c-bdb7a1.v_e649e4d59734d394.css.map HTTP/1.1" 200 31054
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/w/satellitenkarte?mapExtent=924873.7103078744%2C6274734.7611868745%2C929765.6801181257%2C6279626.730997126&targetType=MAP&useMapSrs=true&webApplicationLink=mgsctVdrerBV8101oFtX&webApplicationLinkRepository=_DS4kjgAp5On-lHnEgIi HTTP/1.1" 302 -
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "POST /cadenza/workOrder/AMmu7GhWWgh2f9KYAY-NJ/state HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/repositories/_DS4kjgAp5On-lHnEgIi/workbooks/3sCrqhC7F7Oxv68MR92s/worksheets/CuIZyOUhppkGSTLjogOp?workbookHash=GdDXLFcMLBIzBMO_TVFqgwnvUrzEhj14dPTa3WaHvrlER_nS&mapExtent=924873.7103078744%2C6274734.7611868745%2C929765.6801181257%2C6279626.730997126&targetType=MAP&useMapSrs=true&webApplicationLink=mgsctVdrerBV8101oFtX&webApplicationLinkRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&restoreDisplayState=true&hideMainHeaderAndFooter=true&hideWorkbookToolBar=true&maximizedViewId=BALpKie9zpxJUF9f5UBy&partialContext=viewEmbedding HTTP/1.1" 200 19886
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=RUZIn99F07wxsD6AZ5S5TBEkhAsmemwV3LbN8-Se6sV_DO-2/views/BALpKie9zpxJUF9f5UBy/layers/O5MiICRBo73tjCL5Xlkq/mapData?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&REQUEST=GetMap&SERVICE=WMS&VERSION=1.1.1&FORMAT=image%2Fpng&STYLES=default&TRANSPARENT=TRUE&LAYERS=O5MiICRBo73tjCL5Xlkq&EXCEPTIONS=application%2Fvnd.ogc.se_blank&WIDTH=2186&HEIGHT=1350&SRS=EPSG%3A3857&BBOX=921783.4810003741%2C6273785.106281422%2C932855.909425626%2C6280621.963261059 HTTP/1.1" 204 -
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "POST /cadenza/workOrder/scxHV-cklaCLS0__MGUKa/state HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=RUZIn99F07wxsD6AZ5S5TBEkhAsmemwV3LbN8-Se6sV_DO-2/views/BALpKie9zpxJUF9f5UBy/layers/O5MiICRBo73tjCL5Xlkq/mapData?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&REQUEST=GetMap&SERVICE=WMS&VERSION=1.1.1&FORMAT=image%2Fpng&STYLES=default&TRANSPARENT=TRUE&LAYERS=O5MiICRBo73tjCL5Xlkq&EXCEPTIONS=application%2Fvnd.ogc.se_blank&WIDTH=2186&HEIGHT=749&SRS=EPSG%3A3857&BBOX=916687.5223911378%2C6273580.9014422%2C937951.8680348623%2C6280868.121016735 HTTP/1.1" 204 -
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/config/default-map?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 188
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=GdDXLFcMLBIzBMO_TVFqgwnvUrzEhj14dPTa3WaHvrlER_nS/objecttypes-data-dependencies?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 83
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/curated-map-views?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&offset=0&limit=100 HTTP/1.1" 200 400
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/bundles/src_cadenza_workbook_map_workbook-layer-icon-utils_ts-src_cadenza_workbook_view_view_ts-src_c-bdb7a1.v_e649e4d59734d394.css.map HTTP/1.1" 200 31054
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/bundles/base.v_b8d01aa1fb9bf371.css.map HTTP/1.1" 200 36886
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/bundles/base-render-blocking.v_7d4d54163172a06d.css.map HTTP/1.1" 200 57906
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/config/map?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 831
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=GdDXLFcMLBIzBMO_TVFqgwnvUrzEhj14dPTa3WaHvrlER_nS/views/BALpKie9zpxJUF9f5UBy/mapConfiguration?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&clientSideRendering=false&includeDetailedGroupLayers=false&width=1681&height=503 HTTP/1.1" 200 2302
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/config/location-finder?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 48
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/location-finder/providers?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 404
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/location-finder/providers?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 404
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=GdDXLFcMLBIzBMO_TVFqgwnvUrzEhj14dPTa3WaHvrlER_nS/views/BALpKie9zpxJUF9f5UBy/overviewMapConfiguration?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025:11:37:30 +0200] "GET /cadenza/reference-systems/IvJlec9iy6iwLV4gv0-C?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 275
127.0.0.1 - - [09/Jul/2025:11:37:31 +0200] "GET /cadenza/session-polling HTTP/1.1" 200 4
127.0.0.1 - - [09/Jul/2025:11:37:31 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=GdDXLFcMLBIzBMO_TVFqgwnvUrzEhj14dPTa3WaHvrlER_nS/views/BALpKie9zpxJUF9f5UBy/layers/O5MiICRBo73tjCL5Xlkq/mapData?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&REQUEST=GetMap&SERVICE=WMS&VERSION=1.1.1&FORMAT=image%2Fpng&STYLES=default&TRANSPARENT=TRUE&LAYERS=O5MiICRBo73tjCL5Xlkq&EXCEPTIONS=application%2Fvnd.ogc.se_blank&WIDTH=2186&HEIGHT=749&SRS=EPSG%3A3857&BBOX=916687.5223911378%2C6273580.9014422%2C937951.8680348623%2C6280868.121016735 HTTP/1.1" 200 16020
127.0.0.1 - - [09/Jul/2025:11:37:32 +0200] "GET /cadenza/bundles/base-render-blocking.bundle.v_5d18bb986d0f2a5b.js.map HTTP/1.1" 200 60017
127.0.0.1 - - [09/Jul/2025:11:37:37 +0200] "GET /cadenza/bundles/src_cadenza_workbook_map_workbook-layer-icon-utils_ts-src_cadenza_workbook_view_view_ts-src_c-bdb7a1.v_e649e4d59734d394.css.map HTTP/1.1" 200 31054
127.0.0.1 - - [09/Jul/2025:11:37:37 +0200] "GET /cadenza/bundles/src_cadenza_ui_srs-picker_srs-picker_ts-src_cadenza_workbook_view_map_map-view_ts-src_ui_scal-f9196c.v_0126533fb26eafbd.css.map HTTP/1.1" 200 106485
127.0.0.1 - - [09/Jul/2025:11:37:37 +0200] "GET /cadenza/bundles/src_ui_label-with-icon_label-with-icon_ts-src_ui_select_select_ts-packages_lib_src_scroll-sha-d40238.v_f3572c07514c22f0.css.map HTTP/1.1" 200 50060
127.0.0.1 - - [09/Jul/2025:11:37:37 +0200] "GET /cadenza/bundles/src_cadenza_api-client_objecttypes-api_ts-src_cadenza_map_add-external-layers-wizard_show-add-caddcf.v_1ab2eecc4cfdc289.css.map HTTP/1.1" 200 42778
127.0.0.1 - - [09/Jul/2025:11:37:37 +0200] "GET /cadenza/bundles/src_cadenza_workbook_worksheet_worksheet_ts-src_cadenza_workbook_selection-cart_selection-cart_css.v_a56586e353e8742e.css.map HTTP/1.1" 200 32909
127.0.0.1 - - [09/Jul/2025:11:37:37 +0200] "GET /cadenza/bundles/workbook-partial.v_c442218e1cec2ede.css.map HTTP/1.1" 200 18545
127.0.0.1 - - [09/Jul/2025:11:37:37 +0200] "GET /cadenza/bundles/base-render-blocking.bundle.v_5d18bb986d0f2a5b.js.map HTTP/1.1" 200 60017
127.0.0.1 - - [09/Jul/2025:11:37:42 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=GdDXLFcMLBIzBMO_TVFqgwnvUrzEhj14dPTa3WaHvrlER_nS/views/BALpKie9zpxJUF9f5UBy/layers/O5MiICRBo73tjCL5Xlkq/mapData?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&REQUEST=GetMap&SERVICE=WMS&VERSION=1.1.1&FORMAT=image%2Fpng&STYLES=default&TRANSPARENT=TRUE&LAYERS=O5MiICRBo73tjCL5Xlkq&EXCEPTIONS=application%2Fvnd.ogc.se_blank&WIDTH=2186&HEIGHT=1350&SRS=EPSG%3A3857&BBOX=916687.5223911378%2C6270659.497469696%2C937951.8680348623%2C6283789.524989239 HTTP/1.1" 200 44988
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/w/satellitenkarte?action=editGeometry&useMapSrs=true&webApplicationLink=mgsctVdrerBV8101oFtX&webApplicationLinkRepository=_DS4kjgAp5On-lHnEgIi HTTP/1.1" 302 -
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "POST /cadenza/workOrder/i7MPVSem4itqqPeZNUodB/state HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "POST /cadenza/workOrder/qhSDRgP7J8e_W5J6I7b5M/state HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/repositories/_DS4kjgAp5On-lHnEgIi/workbooks/3sCrqhC7F7Oxv68MR92s/worksheets/CuIZyOUhppkGSTLjogOp?workbookHash=T2-xoq1s9__zOjbSM3zJQD_1W7mVbNV6KCXtZMfk6xRbwSrV&action=editGeometry&useMapSrs=true&webApplicationLink=mgsctVdrerBV8101oFtX&webApplicationLinkRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&restoreDisplayState=true&hideMainHeaderAndFooter=true&hideWorkbookToolBar=true&viewId=BALpKie9zpxJUF9f5UBy&partialContext=viewEmbedding HTTP/1.1" 200 20004
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/config/default-map?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 188
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=T2-xoq1s9__zOjbSM3zJQD_1W7mVbNV6KCXtZMfk6xRbwSrV/objecttypes-data-dependencies?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 83
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/curated-map-views?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&offset=0&limit=100 HTTP/1.1" 200 400
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/config/map?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 831
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "POST /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=T2-xoq1s9__zOjbSM3zJQD_1W7mVbNV6KCXtZMfk6xRbwSrV/commands?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 2253
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=T2-xoq1s9__zOjbSM3zJQD_1W7mVbNV6KCXtZMfk6xRbwSrV/views/BALpKie9zpxJUF9f5UBy/mapConfiguration?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&clientSideRendering=true&includeDetailedGroupLayers=true&width=1328&height=950 HTTP/1.1" 200 2293
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/config/location-finder?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 48
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/location-finder/providers?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 404
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=XWpIiOy_hOZOlPk3U-BUZqdHioOnUVInu5ZeC1veuC5p1gLa/views/BALpKie9zpxJUF9f5UBy/mapConfiguration?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&clientSideRendering=true&includeDetailedGroupLayers=true&width=1328&height=950 HTTP/1.1" 200 2292
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 198
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/location-finder/providers?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 404
127.0.0.1 - - [09/Jul/2025:11:37:44 +0200] "GET /cadenza/location-finder/providers?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte HTTP/1.1" 200 404
127.0.0.1 - - [09/Jul/2025:11:37:45 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=XWpIiOy_hOZOlPk3U-BUZqdHioOnUVInu5ZeC1veuC5p1gLa/dataViews/O5MiICRBo73tjCL5Xlkq/features?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&bbox=917914.2625143297%2C6269720.415967138%2C936725.1279116704%2C6284751.873198914&srsCode=EPSG%3A3857&mapSize=1528%2C1221&featureAttributes= HTTP/1.1" 200 100989
127.0.0.1 - - [09/Jul/2025:11:37:45 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=XWpIiOy_hOZOlPk3U-BUZqdHioOnUVInu5ZeC1veuC5p1gLa/dataViews/O5MiICRBo73tjCL5Xlkq/features?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&bbox=908777.931455484%2C6263996.308758491%2C945839.8881540381%2C6292035.328355041&srsCode=EPSG%3A3857&mapSize=1528%2C1156&featureAttributes= HTTP/1.1" 200 125940
127.0.0.1 - - [09/Jul/2025:11:37:48 +0200] "POST /cadenza/workOrder/OHoIy9W6EIk6q0mDR6F6u/state HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025:11:37:48 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=XWpIiOy_hOZOlPk3U-BUZqdHioOnUVInu5ZeC1veuC5p1gLa/dataViews/O5MiICRBo73tjCL5Xlkq/features?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&bbox=896395.4131469734%2C6260630.252648826%2C956900.1558253821%2C6306404.78310448&srsCode=EPSG%3A3857&mapSize=1528%2C1156&featureAttributes= HTTP/1.1" 204 -
127.0.0.1 - - [09/Jul/2025:11:37:48 +0200] "GET /cadenza/workbooks/3sCrqhC7F7Oxv68MR92s,hash=XWpIiOy_hOZOlPk3U-BUZqdHioOnUVInu5ZeC1veuC5p1gLa/dataViews/O5MiICRBo73tjCL5Xlkq/features?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&bbox=873934.2804858518%2C6254038.13111012%2C977135.732783069%2C6332114.622507752&srsCode=EPSG%3A3857&mapSize=1528%2C1156&featureAttributes= HTTP/1.1" 200 269294
127.0.0.1 - - [09/Jul/2025:11:38:03 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:05 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:06 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:07 +0200] "GET /cadenza/bundles/node_modules_pnpm_nouislider_15_8_1_node_modules_nouislider_dist_nouislider_css-src_cadenza_c-a5269c.v_06bc1552d74d87ee.css.map HTTP/1.1" 200 55386
127.0.0.1 - - [09/Jul/2025:11:38:07 +0200] "GET /cadenza/bundles/src_cadenza_map_map-popup-handler_ts-src_cadenza_map_location-finder_location-finder-info-pan-e65a92.v_9d552a7320491ae5.css.map HTTP/1.1" 200 7299
127.0.0.1 - - [09/Jul/2025:11:38:07 +0200] "GET /cadenza/bundles/base-render-blocking.bundle.v_5d18bb986d0f2a5b.js.map HTTP/1.1" 200 60017
127.0.0.1 - - [09/Jul/2025:11:38:07 +0200] "GET /cadenza/bundles/src_cadenza_map_actions_drag-zoom-action_ts-node_modules_pnpm_ol_10_4_0_patch_hash_zzerblgi3n-1bba2c.v_93b151e8791a7727.css.map HTTP/1.1" 200 7376
127.0.0.1 - - [09/Jul/2025:11:38:07 +0200] "GET /cadenza/repositories/_DS4kjgAp5On-lHnEgIi/workbooks/3sCrqhC7F7Oxv68MR92s/worksheets/CuIZyOUhppkGSTLjogOp?workbookHash=T2-xoq1s9__zOjbSM3zJQD_1W7mVbNV6KCXtZMfk6xRbwSrV&action=editGeometry&useMapSrs=true&webApplicationLink=mgsctVdrerBV8101oFtX&webApplicationLinkRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&restoreDisplayState=true&hideMainHeaderAndFooter=true&hideWorkbookToolBar=true&viewId=BALpKie9zpxJUF9f5UBy&partialContext=viewEmbedding HTTP/1.1" 404 7181
127.0.0.1 - - [09/Jul/2025:11:38:09 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:10 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:11 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:13 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:14 +0200] "POST /cadenza/geometry/validate?repositoryName=_DS4kjgAp5On-lHnEgIi&workbookId=3sCrqhC7F7Oxv68MR92s&developmentRepository=_DS4kjgAp5On-lHnEgIi&embeddingTargetId=satellitenkarte&srsCode=EPSG%3A3857 HTTP/1.1" 200 218
127.0.0.1 - - [09/Jul/2025:11:38:16 +0200] "GET /cadenza/session-polling HTTP/1.1" 200 4
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/src_cadenza_workbook_map_workbook-layer-icon-utils_ts-src_cadenza_workbook_view_view_ts-src_c-bdb7a1.v_e649e4d59734d394.css.map HTTP/1.1" 200 31054
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/src_cadenza_workbook_worksheet_worksheet_ts-src_cadenza_workbook_selection-cart_selection-cart_css.v_a56586e353e8742e.css.map HTTP/1.1" 200 32909
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/src_ui_label-with-icon_label-with-icon_ts-src_ui_select_select_ts-packages_lib_src_scroll-sha-d40238.v_f3572c07514c22f0.css.map HTTP/1.1" 200 50060
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/base-render-blocking.v_7d4d54163172a06d.css.map HTTP/1.1" 200 57906
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/base.v_b8d01aa1fb9bf371.css.map HTTP/1.1" 200 36886
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/workbook-partial.v_c442218e1cec2ede.css.map HTTP/1.1" 200 18545
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/src_cadenza_api-client_objecttypes-api_ts-src_cadenza_map_add-external-layers-wizard_show-add-caddcf.v_1ab2eecc4cfdc289.css.map HTTP/1.1" 200 42778
127.0.0.1 - - [09/Jul/2025:11:38:17 +0200] "GET /cadenza/bundles/src_cadenza_workbook_ui_map-fullscreen-sidebar-modal_map-fullscreen-sidebar-modal_ts-src_cade-3806a0.v_05247d2f700c43a3.css.map HTTP/1.1" 200 31489
127.0.0.1 - - [09/Jul/2025:11:38:24 +0200] "GET /cadenza/bundles/vendors-node_modules_pnpm_css-loader_7_1_2__rspack_core_1_2_8_webpack_5_98_0_node_modules_css-31d113.bundle.v_96e3ae43c6ba9e4b.js.map HTTP/1.1" 200 67310
127.0.0.1 - - [09/Jul/2025:11:38:29 +0200] "GET /cadenza/session-polling HTTP/1.1" 200 4
